t_s,qin_m3s,qout_m3s,u,L_m,Vg_m3,n_mol,P_Pa,n_in_mols,n_out_mols,dP_liq_Pa,L_true_m,P_true_Pa,L_meas_m,P_meas_Pa,L_missing,P_missing
274.5,0.005,0.0015739056972011042,0.55,1.2516490153678357,8.245052953896494,322.2902676328122,103995.30676470998,4.0,4.134012087103225,13102.43514013669,1.2516490153678357,103995.30676470998,1.2582756750716906,103762.95374625597,False,False
275.0,0.005,0.0015741907800130182,0.55,1.252219983571167,8.243340049286498,322.2232671917053,103995.29229324816,4.0,4.134000882213728,13107.18207935468,1.252219983571167,103995.29229324816,1.256070362947728,103809.60832747075,False,False
275.5,0.005,0.001574475787651747,0.55,1.252790904273225,8.241627287180325,322.1562723515576,103995.27782566164,4.0,4.133989680295322,13111.928626256335,1.252790904273225,103995.27782566164,1.2583562387007377,103798.36655759721,False,False
276.0,0.005,0.0015747607201642454,0.55,1.253361777486531,8.239914667540408,322.0892831108845,103995.26336194837,4.0,4.133978481346332,13116.674780943931,1.253361777486531,103995.26336194837,1.2563259574946177,103825.57173744186,False,False
276.5,0.005,0.0015750455775974277,0.55,1.2539326032235982,8.238202190329204,322.0222994682019,103995.24890210616,4.0,4.13396728536518,13121.420543519807,1.2539326032235982,103995.24890210616,1.274283336250909,104325.00636877051,False,False
277.0,0.005,0.0015753303599981533,0.55,1.254503381496932,8.236489855509204,321.95532142202677,103995.23444613274,4.0,4.133956092350213,13126.165914086137,1.254503381496932,103995.23444613274,1.253632439786407,104183.87333421584,False,False
277.5,0.005,0.0015756150674132263,0.55,1.2550741123190297,8.23477766304291,321.8883489708769,103995.21999402597,4.0,4.133944902299687,13130.910892744912,1.2550741123190297,103995.21999402597,1.252003280135684,104508.2031802296,False,False
278.0,0.005,0.0015758996998894111,0.55,1.2556447957023815,8.233065612892855,321.82138211327094,103995.20554578357,4.0,4.1339337152119695,13135.655479598203,1.2556447957023815,103995.20554578357,1.2481095198988077,104675.49880695334,False,False
278.5,0.005,0.001576184257473415,0.55,1.2562154316594694,8.231353705021592,321.7544208477283,103995.19110140325,4.0,4.133922531085316,13140.399674747876,1.2562154316594694,103995.19110140325,1.245892804953691,103685.97599182355,False,False
279.0,0.005,0.001576468740211898,0.55,1.2567860202027674,8.229641939391698,321.6874651727693,103995.17666088273,4.0,4.1339113499179945,13145.143478295737,1.2567860202027674,103995.17666088273,1.2443413023267567,104016.30239908092,False,False
279.5,0.005,0.0015767531481514696,0.55,1.2573565613447422,8.227930315965773,321.6205150869152,103995.16222421973,4.0,4.133900171708247,13149.886890343507,1.2573565613447422,103995.16222421973,1.248468588212433,103642.30212922671,False,False
280.0,0.005,0.0015770374813386934,0.55,1.2579270550978523,8.226218834706444,321.55357058868805,103995.14779141189,4.0,4.133888996454344,13154.629910992866,1.2579270550978523,103995.14779141189,1.2572202512813315,103761.8660130874,False,False
280.5,0.005,0.0015773217398200785,0.55,1.258497501474549,8.224507495576354,321.4866316766108,103995.13336245692,4.0,4.133877824154468,13159.37254034533,1.258497501474549,103995.13336245692,1.2618404527595262,103806.10860938023,False,False
281.0,0.005,0.0015776059236420927,0.55,1.2590679004872753,8.222796298538174,321.41969834920735,103995.11893735248,4.0,4.133866654806891,13164.11477850245,1.2590679004872753,103995.11893735248,1.259579321072797,103677.972475111,False,False
281.5,0.005,0.0015778900328511497,0.55,1.2596382521484668,8.2210852435546,321.35277060500243,103995.10451609622,4.0,4.133855488409808,13168.856625565628,1.2596382521484668,103995.10451609622,1.2519828993741697,103679.5383342267,False,False
282.0,0.005,0.001578174067493617,0.55,1.2602085564705512,8.219374330588346,321.28584844252174,103995.09009868579,4.0,4.133844324961432,13173.598081636215,1.2602085564705512,103995.09009868579,1.2692104021107509,103951.80478512972,False,False
282.5,0.005,0.0015784580276158129,0.55,1.2607788134659486,8.217663559602155,321.2189318602918,103995.07568511882,4.0,4.13383316445996,13178.33914681548,1.2607788134659486,103995.07568511882,1.268172940188958,103630.0601596029,False,False
283.0,0.005,0.0015787419132640083,0.55,1.2613490231470712,8.215952930558785,321.15202085683995,103995.06127539302,4.0,4.133822006903593,13183.079821204632,1.2613490231470712,103995.06127539302,1.259752540072851,104247.6993631343,False,False
283.5,0.005,0.0015790257244844297,0.55,1.2619191855263239,8.214242443421028,321.08511543069466,103995.04686950591,4.0,4.133810852290573,13187.820104904871,1.2619191855263239,103995.04686950591,1.2553900240796767,103719.72080828066,False,False
284.0,0.005,0.0015793094613232458,0.55,1.2624893006161033,8.21253209815169,321.0182155803852,103995.03246745521,4.0,4.133799700619011,13192.559998017161,1.2624893006161033,103995.03246745521,1.2679735798244014,104837.90315848413,False,False
284.5,0.005,0.0015795931238265885,0.55,1.263059368428799,8.210821894713604,320.9513213044416,103995.01806923855,4.0,4.133788551887161,13197.299500642588,1.263059368428799,103995.01806923855,1.26493910430366,103859.60273394923,False,False
285.0,0.005,0.0015798767120405379,0.55,1.2636293889767922,8.209111833069624,320.88443260139496,103995.00367485355,4.0,4.133777406093209,13202.038612882088,1.2636293889767922,103995.00367485355,1.2491481163826417,104016.60896742866,False,False
285.5,0.005,0.001580160226011126,0.55,1.264199362272457,8.207401913182629,320.8175494697773,103994.98928429784,4.0,4.133766263235346,13206.777334836532,1.264199362272457,103994.98928429784,1.263519559712613,103606.38692895803,False,False
286.0,0.005,0.0015804436657843378,0.55,1.2647692883281596,8.205692135015521,320.75067190812143,103994.97489756905,4.0,4.133755123311757,13211.515666606727,1.2647692883281596,103994.97489756905,1.2673896464489034,104506.80242500734,False,False
286.5,0.005,0.0015807270314061098,0.55,1.2653391671562586,8.203982498531225,320.6837999149611,103994.9605146648,4.0,4.133743986320621,13216.253608293404,1.2653391671562586,103994.9605146648,1.2563422192913811,104330.81071890568,False,False
287.0,0.005,0.001581010322922334,0.55,1.2659089987691048,8.202273003692685,320.6169334888311,103994.94613558274,4.0,4.133732852260133,13220.991159997258,1.2659089987691048,103994.94613558274,1.2678074326974793,104084.02089680357,False,False
287.5,0.005,0.0015812935403788538,0.55,1.2664787831790416,8.200563650462875,320.55007262826683,103994.93176032048,4.0,4.133721721128494,13225.728321818917,1.2664787831790416,103994.93176032048,1.2519305583264637,103590.89099568661,False,False
288.0,0.005,0.0015815766838214653,0.55,1.2670485203984048,8.198854438804785,320.4832173318049,103994.91738887566,4.0,4.13371059292388,13230.465093858922,1.2670485203984048,103994.91738887566,1.2804103813985264,104058.11745219305,False,False
288.5,0.005,0.0015818597532959175,0.55,1.2676182104395222,8.197145368681433,320.4163675979826,103994.90302124593,4.0,4.133699467644479,13235.20147621776,1.2676182104395222,103994.90302124593,1.2800977102901165,103658.47370744076,False,False
289.0,0.005,0.0015821427488479148,0.55,1.2681878533147142,8.195436440055857,320.34952342533836,103994.88865742888,4.0,4.133688345288499,13239.937468995888,1.2681878533147142,103994.88865742888,1.2656626799716846,104433.59523647088,False,False
289.5,0.005,0.0015824256705231098,0.55,1.2687574490362936,8.19372765289112,320.28268481241133,103994.87429742218,4.0,4.133677225854096,13244.67307229362,1.2687574490362936,103994.87429742218,1.2723919924146843,104237.63271697813,False,False
290.0,0.005,0.0015827085183671148,0.55,1.2693269976165658,8.192019007150304,320.2158517577416,103994.85994122346,4.0,4.133666109339501,13249.408286211317,1.2693269976165658,103994.85994122346,1.245227777958567,104023.49165276978,False,False
290.5,0.005,0.0015829912924254911,0.55,1.269896499067828,8.190310502796516,320.14902425987015,103994.84558883037,4.0,4.13365499574289,13254.143110849196,1.269896499067828,103994.84558883037,1.2583330224651748,103263.93288985618,False,False
291.0,0.005,0.0015832739927437557,0.55,1.2704659534023708,8.188602139792888,320.0822023173389,103994.83124024051,4.0,4.133643885062474,13258.877546307456,1.2704659534023708,103994.83124024051,1.2675281642008496,103699.8064466428,False,False
291.5,0.005,0.0015835566193673758,0.55,1.2710353606324762,8.186893918102571,320.0153859286907,103994.81689545159,4.0,4.133632777296417,13263.611592686182,1.2710353606324762,103994.81689545159,1.2603140304182077,104201.14523493155,False,False
292.0,0.005,0.001583839172341778,0.55,1.2716047207704193,8.185185837688742,319.94857509246924,103994.80255446117,4.0,4.1336216724429615,13268.34525008549,1.2716047207704193,103994.80255446117,1.2787486855967258,104358.66766197812,False,False
292.5,0.005,0.0015841216517123353,0.55,1.2721740338284673,8.183477898514598,319.8817698072191,103994.78821726695,4.0,4.133610570500263,13273.078518605314,1.2721740338284673,103994.78821726695,,104327.53916071459,True,False
293.0,0.005,0.0015844040575243802,0.55,1.27274329981888,8.18177010054336,319.8149700714858,103994.7738838665,4.0,4.133599471466542,13277.811398345622,1.27274329981888,103994.7738838665,1.260977152624587,103517.16998319406,False,False
293.5,0.005,0.0015846863898231931,0.55,1.2733125187539094,8.180062443738272,319.7481758838158,103994.75955425756,4.0,4.133588375339951,13282.543889406226,1.2733125187539094,103994.75955425756,1.2649378847130575,104085.22524630143,False,False
294.0,0.005,0.0015849686486540176,0.55,1.2738816906458004,8.1783549280626,319.68138724275644,103994.74522843778,4.0,4.133577282118767,13287.275991887032,1.2738816906458004,103994.74522843778,1.2762361743288997,104299.39979338266,False,False
294.5,0.005,0.0015852508340620454,0.55,1.27445081550679,8.17664755347963,319.61460414685587,103994.7309064048,4.0,4.13356619180119,13292.007705887787,1.27445081550679,103994.7309064048,1.2905619769917862,103497.23023673013,False,False
295.0,0.005,0.0015855329460924216,0.55,1.275019893349108,8.174940319952675,319.54782659466315,103994.7165881562,4.0,4.133555104385417,13296.73903150817,1.275019893349108,103994.7165881562,1.2627961502237088,103992.34523354423,False,False
295.5,0.005,0.001585814984790242,0.55,1.2755889241849763,8.17323322744507,319.4810545847283,103994.70227368969,4.0,4.13354401986959,13301.469968847732,1.2755889241849763,103994.70227368969,1.2780792854080456,104076.85499318223,False,False
296.0,0.005,0.0015860969502005644,0.55,1.2761579080266094,8.171526275920172,319.41428811560235,103994.68796300294,4.0,4.133532938251977,13306.200518006115,1.2761579080266094,103994.68796300294,1.2943708965347405,103904.45858754893,False,False
296.5,0.005,0.0015863788423683977,0.55,1.2767268448862148,8.169819465341355,319.34752718583695,103994.67365609364,4.0,4.133521859530785,13310.930679082827,1.2767268448862148,103994.67365609364,1.260209253404422,103439.02509947328,False,False
297.0,0.005,0.0015866606613387057,0.55,1.2772957347759917,8.168112795672025,319.28077179398485,103994.65935295937,4.0,4.1335107837042475,13315.660452177342,1.2772957347759917,103994.65935295937,1.2644850427075334,103896.94991993725,False,False
297.5,0.005,0.0015869424071564013,0.55,1.2778645777081323,8.166406266875603,319.2140219385996,103994.64505359787,4.0,4.133499710770517,13320.389837388973,1.2778645777081323,103994.64505359787,1.273628511643524,103896.45342452136,False,False
298.0,0.005,0.0015872240798663602,0.55,1.2784333736948212,8.164699878915537,319.1472776182357,103994.63075800677,4.0,4.133488640727871,13325.118834817127,1.2784333736948212,103994.63075800677,1.2732274895662672,103950.20903664244,False,False
298.5,0.005,0.0015875056795134062,0.55,1.2790021227482358,8.162993631755292,319.08053883144845,103994.61646618374,4.0,4.133477573574496,13329.847444561034,1.2790021227482358,103994.61646618374,1.2871281356257722,103825.57503855621,False,False
299.0,0.005,0.0015877872061423196,0.55,1.2795708248805453,8.161287525358365,319.01380557679414,103994.60217812646,4.0,4.133466509308613,13334.575666719904,1.2795708248805453,103994.60217812646,1.2819874220787537,103861.69853215401,False,False
299.5,0.005,0.0015880686597978355,0.55,1.2801394801039123,8.159581559688263,318.9470778528299,103994.58789383262,4.0,4.133455447928443,13339.303501392884,1.2801394801039123,103994.58789383262,1.262389859507491,103982.67600912853,False,False
300.0,0.005,0.0015883500405246451,0.55,1.2807080884304916,8.157875734708526,318.8803556581138,103994.57361329987,4.0,4.133444389432229,13344.030948679094,1.2807080884304916,103994.57361329987,1.2858621924594997,104127.30999479079,False,False
300.5,0.005,0.0015886313483673912,0.55,1.2812766498724304,8.156170050382709,319.5636389912047,104239.20357367083,5.5,4.133433333818169,13348.758008677525,1.2812766498724304,104239.20357367083,1.2755012609988738,104147.87554481384,False,False
301.0,0.005,0.0016034014621045104,0.55,1.2818427496287463,8.15447175111376,320.1543044367937,104453.62371286216,5.5,4.318669108821992,13598.128918632096,1.2818427496287463,104453.62371286216,1.2945872217981587,104330.72903435175,False,False
301.5,0.005,0.0016162696282439315,0.55,1.2824067046907057,8.152779885927883,320.66694037598927,104642.58737121735,5.5,4.4747281216089325,13817.269480641458,1.2824067046907057,104642.58737121735,1.2761308293263365,104670.29358269369,False,False
302.0,0.005,0.0016275572268510143,0.55,1.2829687784862305,8.151093664541309,321.11300031731855,104809.82678442758,5.5,4.607880117341491,14010.935678280799,1.2829687784862305,104809.82678442758,1.276602625655208,104233.55200665903,False,False
302.5,0.005,0.0016375125453737167,0.55,1.2835291930620014,8.149412420813995,321.50170345858095,104958.34642420146,5.5,4.722593717475233,14182.861943835016,1.2835291930620014,104958.34642420146,1.2889405091700468,105101.4569623694,False,False
303.0,0.005,0.0016463323853087165,0.55,1.28408813766445,8.14773558700665,321.8406136056882,105090.6115622039,5.5,4.82217970578548,14336.054600548958,1.28408813766445,105090.6115622039,1.2917174024878193,105090.44263306702,False,False
303.5,0.005,0.0016541758901113296,0.55,1.284645775016098,8.146062674951706,322.13603044361645,105208.6757090552,5.5,4.90916632414354,14472.980498118923,1.284645775016098,105208.6757090552,1.28912676865546,105220.58376703446,False,False
304.0,0.005,0.0016611738296059184,0.55,1.285202246044497,8.144393261866508,322.3932646835643,105314.27022824771,5.5,4.985531520104278,14595.694504026931,1.285202246044497,105314.27022824771,1.268346272870649,105602.49052052604,False,False
304.5,0.005,0.0016674350755650036,0.55,1.2857576735319027,8.14272697940429,322.6168378856546,105408.8694154915,5.5,5.052853595819431,14705.92915688975,1.2857576735319027,105408.8694154915,1.2911380179311853,104823.02475647703,False,False
305.0,0.005,0.0016730512604803416,0.55,1.2863121649884894,8.14106350503453,322.81063150416145,105493.73903951002,5.5,5.112412762986337,14805.15977623727,1.2863121649884894,105493.73903951002,1.2759690844717455,104901.58887855233,False,False
305.5,0.005,0.0016781002169023106,0.55,1.286865814952339,8.139402555142983,322.9780005852696,105569.97337036162,5.5,5.165261837783652,14894.653027266542,1.286865814952339,105569.97337036162,1.2892185760682218,105652.11452395868,False,False
306.0,0.005,0.001682648572642132,0.55,1.2874187068568987,8.137743879429305,323.1218621790106,105638.52397260524,5.5,5.212276812518152,14975.503968341702,1.2874187068568987,105638.52397260524,1.273181362502908,105636.38891606669,False,False
306.5,0.005,0.001686753746117964,0.55,1.287970914565879,8.136087256302362,323.2447652344407,105700.2224680867,5.5,5.254193889139754,15048.664859731489,1.287970914565879,105700.2224680867,1.2924341360413096,105751.27555104427,False,False
307.0,0.005,0.0016904655057125295,0.55,1.2885225036482604,8.134432489055218,323.3489466562047,105755.79879203298,5.5,5.291637156471977,15114.967939194275,1.2885225036482604,105755.79879203298,1.2804565146051867,105617.16066948124,False,False
307.5,0.005,0.0016938272059586245,0.55,1.2890735324472673,8.132779402658198,323.43637683228405,105805.89602043087,5.5,5.32513964784127,15175.143688703994,1.2890735324472673,105805.89602043087,1.276247185944662,106005.20212270285,False,False
308.0,0.005,0.001696876779998989,0.55,1.2896240529839342,8.131127841048198,323.50879702344747,105851.08254723846,5.5,5.35515961767318,15229.835670742406,1.2896240529839342,105851.08254723846,1.2967622543487582,106130.87420013579,False,False
308.5,0.005,0.0016996475453928883,0.55,1.2901741117263688,8.129477664820893,323.5677503728705,105891.86218411001,5.5,5.382093301153943,15279.612713044997,1.2901741117263688,105891.86218411001,1.2925905569431362,106037.05687229546,False,False
309.0,0.005,0.0017021688649996938,0.55,1.2907237502488689,8.127828749253393,323.61460785080914,105928.68261083969,5.5,5.406285044122634,15324.979014740336,1.2907237502488689,105928.68261083969,1.2845839822349399,105850.43407331832,False,False
309.5,0.005,0.001704466693938439,0.55,1.2912730057998791,8.126180982600363,323.6505901321228,105961.94250145415,5.5,5.428035437372718,15366.382602289887,1.2912730057998791,105961.94250145415,1.3057847942900898,105329.63568516982,False,False
310.0,0.005,0.0017065640359809468,0.55,1.2918219117938823,8.124534264618353,323.6767861739924,105991.99757583089,5.5,5.447607916260728,15404.222460316441,1.2918219117938823,105991.99757583089,1.2874153875781849,106222.76843824203,False,False
310.5,0.005,0.0017084813272072884,0.55,1.2923704982393478,8.122888505281956,323.69416909117064,106019.16577134958,5.5,5.465234165643562,15438.854587324175,1.2923704982393478,106019.16577134958,1.292691574979057,106385.68437121485,False,False
311.0,0.005,0.0017102367606933134,0.55,1.2929187921125656,8.121243623662304,323.7036097989532,106043.73168767897,5.5,5.48111858443487,15470.597170918381,1.2929187921125656,106043.73168767897,1.2956079265893516,106237.09921127417,False,False
311.5,0.005,0.0017118465629807032,0.55,1.293466817685402,8.119599546943794,323.70588879778035,106065.95042644412,5.5,5.495442002345708,15499.735035709598,1.293466817685402,106065.95042644412,1.287270158344116,105802.05769823387,False,False
312.0,0.005,0.0017133252308063915,0.55,1.294014596813601,8.117956209559196,323.70170639962464,106086.05092350412,5.5,5.508364796311367,15526.523485713846,1.294014596813601,106086.05092350412,1.2987259597476002,106288.18924160446,False,False
312.5,0.005,0.0017146857348374163,0.55,1.294562149191128,8.116313552426615,323.6916916392281,106104.23885297772,5.5,5.520029520793019,15551.191639034336,1.294562149191128,106104.23885297772,1.2892276257194808,106362.39776536616,False,False
313.0,0.005,0.0017159396958258406,0.55,1.2951094925751572,8.114671522274529,323.67641006861646,106120.69916762055,5.5,5.530563141223272,15573.945334007945,1.2951094925751572,106120.69916762055,1.2909931093529952,106588.34404196027,False,False
313.5,0.005,0.0017170975375645156,0.55,1.2956566429855632,8.11303007104331,323.65637059810473,106135.5983286912,5.5,5.540078941023451,15594.969671458499,1.2956566429855632,106135.5983286912,1.3092830693835966,,False,True
314.0,0.005,0.0017181686202144605,0.55,1.296203614882194,8.111389155353418,323.6320315189895,106149.08626932057,5.5,5.548678158230449,15614.431246226313,1.296203614882194,106149.08626932057,1.2857977543570698,106081.14989395734,False,False
314.5,0.005,0.0017191613569348218,0.55,1.296750421322705,8.109748736031886,323.60380582065017,106161.29812808275,5.5,5.556451396678608,15632.480112015746,1.296750421322705,106161.29812808275,1.2726226180134101,106385.47974342579,False,False
315.0,0.005,0.0017200833162370627,0.55,1.2972970741033323,8.108108777690003,323.57206589662195,106172.3557835521,5.5,5.563479848056395,15649.251516282127,1.2972970741033323,106172.3557835521,1.3134064440534512,106189.57880498355,False,False
315.5,0.005,0.0017209413120765353,0.55,1.297843583884653,8.106469248346041,323.53714771942475,106182.36921582062,5.5,5.569836354394398,15664.867435962742,1.297843583884653,106182.36921582062,1.323336863410723,105847.17093520524,False,False
316.0,0.005,0.0017217414833648353,0.55,1.298389960304092,8.104830119087724,323.4993545518255,106191.43771700875,5.5,5.575586335198478,15679.437940042804,1.298389960304092,106191.43771700875,1.2943372676495988,106315.82260251677,False,False
316.5,0.005,0.0017224893643183693,0.55,1.2989362120767056,8.103191363769884,323.45896025223016,106199.65096955243,5.5,5.5807885991906225,15693.062401004425,1.2989362120767056,106199.65096955243,1.2795678316705037,106373.24945969698,False,False
317.0,0.005,0.0017231899468393456,0.55,1.2994823470855656,8.101552958743303,323.4162122236239,106207.09000835527,5.5,5.585496057212425,15705.83057395404,1.2994823470855656,106207.09000835527,1.2963775073236061,106233.47887725457,False,False
317.5,0.005,0.001723847735945177,0.55,1.300028372462908,8.099914882611277,323.37133404857434,106213.82808064735,5.5,5.5897563500991465,15717.823559528259,1.300028372462908,106213.82808064735,1.2971661429645014,106279.70355880134,False,False
318.0,0.005,0.001724466799113183,0.55,1.3005742946630559,8.098277116010832,323.32452784702303,106219.93141550792,5.5,5.593612403102581,15729.114664429308,1.3005742946630559,106219.93141550792,1.2986750562528333,106142.3196450022,False,False
318.5,0.005,0.0017250508102835032,0.55,1.3011201195280087,8.096639641415974,323.27597638871237,106225.4599134202,5.5,5.597102916621302,15739.77017155581,1.3011201195280087,106225.4599134202,1.2899862391087902,106668.94359413502,False,False
319.0,0.005,0.001725603089159449,0.55,1.3016658523464821,8.095002442960553,323.22584498796124,106230.46776488311,5.5,5.6002628015022005,15749.8500301045,1.3016658523464821,106230.46776488311,1.307461463771247,105960.26010976931,False,False
319.5,0.005,0.001726126636357571,0.55,1.3022114979070891,8.093365506278733,323.17428320498857,106235.00400595854,5.5,5.603123565945331,15759.408474674254,1.3022114979070891,106235.00400595854,1.30745657165995,106058.8077771294,False,False
320.0,0.005,0.0017266241648861706,0.55,1.3027570605462748,8.091728818361176,323.12142637497857,106239.11301765674,5.5,5.605713660019988,15768.494581256808,1.3027570605462748,106239.11301765674,1.2878130043480818,106242.40867171499,False,False
320.5,0.005,0.0017270981283688167,0.55,1.3033025441915467,8.09009236742536,323.06739698350447,106242.8349752218,5.5,5.608058782948261,15777.152767021851,1.3033025441915467,106242.8349752218,1.3102945115084956,106506.52118353207,False,False
321.0,0.005,0.0017275507463763572,0.55,1.303847952400484,8.088456142798549,323.01230590470595,106246.20625265785,5.5,5.610182157596985,15785.423239963018,1.303847952400484,106246.20625265785,1.3243748022199429,105796.99430162949,False,False
321.5,0.005,0.0017279840271856829,0.55,1.304393288395953,8.086820134812141,322.9562535166967,106249.25978721066,5.5,5.612104776018553,15793.342403749288,1.304393288395953,106249.25978721066,1.3061128917203235,105856.17076228102,False,False
322.0,0.005,0.0017283997882445966,0.55,1.3049385550979122,8.085184334706263,322.8993307070104,106252.02540797695,5.5,5.613845619372535,15800.943222500311,1.3049385550979122,106252.02540797695,1.3015653034772272,105640.70685565654,False,False
322.5,0.005,0.001728799674588633,0.55,1.3054837551521474,8.083548734543559,322.84161977944626,106254.53013234294,5.5,5.615421855128294,15808.255549660893,1.3054837551521474,106254.53013234294,1.3040637230080723,106264.33869991892,False,False
323.0,0.005,0.0017291851754268246,0.55,1.306028890956243,8.081913327131272,322.78319527240524,106256.79843354007,5.5,5.6168490140820815,15815.306424679125,1.306028890956243,106256.79843354007,1.3121814586259286,105921.3066883781,False,False
323.5,0.005,0.0017295576390882364,0.55,1.3065739646830616,8.080278105950814,322.7241246977019,106258.85248224504,5.5,5.618141149406665,15822.120340778702,1.3065739646830616,106258.85248224504,1.2892672486279895,106143.48744923966,False,False
324.0,0.005,0.0017299182864992703,0.55,1.3071189783019783,8.078643065094065,322.66446920786115,106260.71236483514,5.5,5.619310979681429,15828.719486754751,1.3071189783019783,106260.71236483514,1.3087628853317514,106459.12582180265,False,False
324.5,0.005,0.0017302682233427302,0.55,1.307663933598088,8.077008199205736,322.6042841990519,106262.3962806295,5.5,5.620370017618493,15835.123965406186,1.307663933598088,106262.3962806295,1.30375929410346,106069.93346439465,False,False
325.0,0.005,0.0017306084510329185,0.55,1.3082088321895824,8.075373503431253,322.5436198560527,106263.92072020109,5.5,5.621328685998428,15841.351990937159,1.3082088321895824,106263.92072020109,1.3266870823191428,106333.30532702409,False,False
325.5,0.005,0.0017309398766264083,0.55,1.308753675543478,8.073738973369565,322.48252164497546,106265.30062662609,5.5,5.622196422154509,15847.420067413921,1.308753675543478,106265.30062662609,1.3070119482054285,106175.49925430058,False,False
326.0,0.005,0.001731263321775276,0.55,1.309298464989849,8.072104605030454,322.4210307588793,106266.54954134443,5.5,5.622981772192312,15853.343150145385,1.309298464989849,106266.54954134443,1.325977341101044,106468.18383587337,False,False
326.5,0.005,0.0017315795308182214,0.55,1.3098432017347126,8.070470394795862,322.3591845208799,106267.67973613314,5.5,5.623692475998696,15859.134791662285,1.3098432017347126,106267.67973613314,1.2988057947568925,106410.21815633755,False,False
327.0,0.005,0.001731889178094962,0.55,1.3103878868716967,8.068836339384909,322.297016748891,106268.70233254161,5.5,5.624335543977804,15864.807273798042,1.3103878868716967,106268.70233254161,1.3162604785397247,106061.12222368922,False,False
327.5,0.005,0.0017321928745603846,0.55,1.3109325213926033,8.067202435822189,322.2345580857163,106269.62741000223,5.5,5.624917326349455,15870.37172722125,1.3109325213926033,106269.62741000223,1.3141265240305156,106219.0318839821,False,False
328.0,0.005,0.0017324911737670956,0.55,1.3114771061969754,8.065568681409074,322.1718362978383,106270.4641037078,5.5,5.625443575755983,15875.83823963445,1.3114771061969754,106270.4641037078,1.3027866337183276,106583.58712302394,False,False
328.5,0.005,0.001732784577277949,0.55,1.3120216421007624,8.063935073697714,322.1088765459164,106271.22069323892,5.5,5.625919503843785,15881.215953731276,1.3120216421007624,106271.22069323892,1.3137956032471318,106389.23375431515,False,False
329.0,0.005,0.0017330735395639197,0.55,1.3125661298441684,8.062301610467495,322.04570162970833,106271.90468282727,5.5,5.626349832416139,15886.513155896131,1.3125661298441684,106271.90468282727,1.3246913182124844,105852.81606550193,False,False
329.5,0.005,0.0017333584724371057,0.55,1.3131105700987622,8.060668289703713,321.98233220986253,106272.52287405344,5.5,5.626738839691649,15891.737356532867,1.3131105700987622,106272.52287405344,1.3098726530558962,106469.20829240484,False,False
330.0,0.005,0.0017336397490636654,0.55,1.3136549634739183,8.059035109578245,321.91878700878874,106273.0814317005,5.5,5.627090402147632,15896.895362821966,1.3136549634739183,106273.0814317005,1.2967353369822208,105947.69824496962,False,False
330.5,0.005,0.001733917707597073,0.55,1.3141993105226522,8.057402068432044,321.85508299259925,106273.58594341349,5.5,5.627408032378956,15901.993344627766,1.3141993105226522,106273.58594341349,1.3140236822578777,,False,True
331.0,0.005,0.00173419265446805,0.55,1.3147436117469076,8.055769164759276,321.7912355359198,106274.0414737525,5.5,5.6276949133589635,15907.036894206625,1.3147436117469076,106274.0414737525,1.3057193807989824,106581.2711257048,False,False
331.5,0.005,0.0017344648673639927,0.55,1.315287867602347,8.05413639719296,321.72725857119457,106274.4526131701,5.5,5.627953929450382,15912.031080304088,1.315287867602347,106274.4526131701,1.3118644582157082,106361.41825594562,False,False
332.0,0.005,0.001734734597927485,0.55,1.3158320785026925,8.052503764491924,321.6631647239549,106274.82352239337,5.5,5.628187694479336,15916.980497172268,1.3158320785026925,106274.82352239337,1.3150162008058413,106321.99337542424,False,False
332.5,0.005,0.0017350020742006502,0.55,1.3163762448236591,8.050871265529022,321.5989654353775,106275.15797264352,5.5,5.628398577154748,15921.889308988075,1.3163762448236591,106275.15797264352,1.299319722663504,106212.44829583529,False,False
333.0,0.005,0.0017352675028394298,0.55,1.3169203669065193,8.049238899280443,321.53467107333404,106275.4593820858,5.5,5.628588724086927,15926.761290105596,1.3169203669065193,106275.4593820858,1.3007637835133126,106479.01656750581,False,False
333.5,0.005,0.0017355310711196198,0.55,1.3174644450613326,8.047606664816001,321.47029103301657,106275.73084886529,5.5,5.62876008063491,15931.59986153581,1.3174644450613326,106275.73084886529,1.3222851134165878,106164.49739802668,False,False
334.0,0.005,0.0017357929487543994,0.55,1.3180084795698737,8.045974561290379,321.40583382812173,106275.97518104817,5.5,5.628914409789677,15936.408124009215,1.3180084795698737,106275.97518104817,1.3127812926081768,106346.64614224013,False,False
334.5,0.005,0.0017360532895410936,0.55,1.3185524706882834,8.04434258793515,321.34130717348205,106276.19492376069,5.5,5.629053309279303,15941.18888794156,1.3185524706882834,106276.19492376069,1.2929050272700777,106537.77523371653,False,False
335.0,0.005,0.0017363122328533634,0.55,1.3190964186494745,8.042710744051575,321.2767180599493,106276.39238378814,5.5,5.629178227065511,15945.94470059494,1.3190964186494745,106276.39238378814,1.326944859015556,106107.85042073046,False,False
335.5,0.005,0.0017365699049933499,0.55,1.319640323665309,8.041079029004074,321.21207282225754,106276.56965187212,5.5,5.629290475383565,15950.677870696787,1.319640323665309,106276.56965187212,1.3223640212180514,106091.71182987491,False,False
336.0,0.005,0.00173682642041697,0.55,1.3201841859285728,8.039447442214282,321.14737720052585,106276.72862292243,5.5,5.629391243463328,15955.390490755302,1.3201841859285728,106276.72862292243,1.313045437688208,105918.41897870509,False,False
